Ticket_ID,Open_Time,First_Response_Time,Close_Time,Agent,CSAT,NPS,Escalated,Resolved_On_First_Contact,Response_Time,Handling_Time,CSAT_Category,NPS_Category
TCKT605,2024-10-27,2024-10-30 01:00:00,2024-09-14 15:00:00,David,2,5,1,0,73.0,-1017.0,Poor,Detractors
TCKT606,2024-09-29,2024-09-02 01:00:00,2024-10-17 23:00:00,Eve,5,2,0,0,-647.0,455.0,Excellent,Detractors
TCKT607,2024-09-14,2024-10-03 09:00:00,2024-09-17 18:00:00,Charlie,5,4,1,1,465.0,90.0,Excellent,Detractors
TCKT608,2024-09-28,2024-09-13 01:00:00,2024-10-03 22:00:00,Bob,2,7,1,0,-359.0,142.0,Poor,Passives
TCKT609,2024-09-05,2024-09-13 20:00:00,2024-09-30 22:00:00,David,5,5,1,0,212.0,622.0,Excellent,Detractors
TCKT610,2024-10-17,2024-09-26 22:00:00,2024-10-14 03:00:00,Eve,1,6,1,0,-482.0,-69.0,Poor,Detractors
TCKT611,2024-10-19,2024-10-09 02:00:00,2024-10-25 10:00:00,Eve,2,2,1,0,-238.0,154.0,Poor,Detractors
TCKT612,2024-09-30,2024-10-08 07:00:00,2024-10-13 21:00:00,Alice,4,3,0,1,199.0,333.0,Good,Detractors
TCKT613,2024-10-16,2024-09-26 14:00:00,2024-09-17 12:00:00,Bob,2,7,0,0,-466.0,-684.0,Poor,Passives
TCKT614,2024-10-22,2024-10-28 18:00:00,2024-09-03 09:00:00,Bob,3,2,1,1,162.0,-1167.0,Fair,Detractors
TCKT615,2024-09-05,2024-09-15 02:00:00,2024-09-25 03:00:00,Bob,4,6,1,0,242.0,483.0,Good,Detractors
TCKT616,2024-09-12,2024-10-12 23:00:00,2024-10-27 15:00:00,Bob,3,5,1,0,743.0,1095.0,Fair,Detractors
TCKT617,2024-09-16,2024-10-14 17:00:00,2024-10-06 19:00:00,Eve,4,10,1,1,689.0,499.0,Good,Promoters
TCKT618,2024-09-26,2024-10-10 11:00:00,2024-10-21 08:00:00,Bob,5,1,1,1,347.0,608.0,Excellent,Detractors
TCKT619,2024-09-26,2024-09-03 06:00:00,2024-09-27 17:00:00,Charlie,2,10,1,0,-546.0,41.0,Poor,Promoters
TCKT620,2024-10-18,2024-09-09 06:00:00,2024-10-11 07:00:00,Bob,1,4,0,1,-930.0,-161.0,Poor,Detractors
TCKT621,2024-09-21,2024-09-09 07:00:00,2024-10-01 07:00:00,Charlie,4,2,1,1,-281.0,247.0,Good,Detractors
TCKT622,2024-10-09,2024-10-01 09:00:00,2024-09-04 01:00:00,Charlie,4,4,1,1,-183.0,-839.0,Good,Detractors
TCKT623,2024-10-06,2024-10-20 12:00:00,2024-10-07 05:00:00,Charlie,3,1,1,0,348.0,29.0,Fair,Detractors
TCKT624,2024-10-03,2024-09-08 08:00:00,2024-09-02 15:00:00,Charlie,5,2,0,1,-592.0,-729.0,Excellent,Detractors
TCKT625,2024-09-30,2024-10-20 20:00:00,2024-10-08 13:00:00,David,3,8,0,1,500.0,205.0,Fair,Passives
TCKT626,2024-10-07,2024-10-17 07:00:00,2024-10-11 08:00:00,Eve,3,6,0,1,247.0,104.0,Fair,Detractors
TCKT627,2024-09-23,2024-09-11 20:00:00,2024-09-06 09:00:00,Alice,5,2,1,0,-268.0,-399.0,Excellent,Detractors
TCKT628,2024-10-28,2024-09-16 04:00:00,2024-09-02 04:00:00,Bob,1,6,1,1,-1004.0,-1340.0,Poor,Detractors
TCKT629,2024-09-10,2024-09-06 22:00:00,2024-10-06 02:00:00,Charlie,3,10,1,1,-74.0,626.0,Fair,Promoters
TCKT630,2024-10-24,2024-09-26 03:00:00,2024-10-11 23:00:00,Alice,3,9,0,1,-669.0,-289.0,Fair,Promoters
TCKT631,2024-09-05,2024-10-11 10:00:00,2024-09-10 02:00:00,David,4,7,1,0,874.0,122.0,Good,Passives
TCKT632,2024-10-06,2024-09-14 11:00:00,2024-10-17 14:00:00,David,5,9,1,1,-517.0,278.0,Excellent,Promoters
TCKT633,2024-10-04,2024-09-18 22:00:00,2024-09-05 06:00:00,David,2,5,0,1,-362.0,-690.0,Poor,Detractors
TCKT634,2024-10-22,2024-09-12 23:00:00,2024-09-12 03:00:00,Alice,1,7,0,0,-937.0,-957.0,Poor,Passives
TCKT635,2024-10-01,2024-09-12 13:00:00,2024-09-09 03:00:00,Bob,1,7,0,1,-443.0,-525.0,Poor,Passives
TCKT636,2024-09-10,2024-09-25 13:00:00,2024-09-15 13:00:00,Bob,5,3,1,1,373.0,133.0,Excellent,Detractors
TCKT637,2024-10-28,2024-10-21 19:00:00,2024-10-16 02:00:00,David,4,7,1,0,-149.0,-286.0,Good,Passives
TCKT638,2024-09-19,2024-10-25 14:00:00,2024-10-16 19:00:00,Eve,4,1,1,1,878.0,667.0,Good,Detractors
TCKT639,2024-10-28,2024-10-06 13:00:00,2024-10-30 06:00:00,Eve,5,9,1,0,-515.0,54.0,Excellent,Promoters
TCKT640,2024-10-02,2024-09-08 23:00:00,2024-09-17 02:00:00,David,4,10,0,1,-553.0,-358.0,Good,Promoters
TCKT641,2024-09-01,2024-10-23 23:00:00,2024-10-11 17:00:00,Eve,1,6,1,1,1271.0,977.0,Poor,Detractors
TCKT642,2024-10-26,2024-10-02 19:00:00,2024-10-26 02:00:00,Eve,1,5,0,1,-557.0,2.0,Poor,Detractors
TCKT643,2024-09-05,2024-10-14 18:00:00,2024-10-13 16:00:00,Bob,2,7,0,0,954.0,928.0,Poor,Passives
TCKT644,2024-10-15,2024-09-06 18:00:00,2024-10-09 02:00:00,Bob,5,5,1,0,-918.0,-142.0,Excellent,Detractors
TCKT645,2024-09-04,2024-09-19 22:00:00,2024-09-03 13:00:00,Bob,3,10,1,0,382.0,-11.0,Fair,Promoters
TCKT646,2024-09-16,2024-10-07 09:00:00,2024-10-27 15:00:00,Alice,3,5,1,1,513.0,999.0,Fair,Detractors
TCKT647,2024-09-24,2024-10-29 03:00:00,2024-10-02 02:00:00,Charlie,2,10,0,1,843.0,194.0,Poor,Promoters
TCKT648,2024-09-16,2024-09-28 10:00:00,2024-10-10 03:00:00,Bob,2,7,1,1,298.0,579.0,Poor,Passives
TCKT649,2024-10-25,2024-10-21 03:00:00,2024-09-09 23:00:00,Bob,4,10,1,0,-93.0,-1081.0,Good,Promoters
TCKT650,2024-09-02,2024-09-29 22:00:00,2024-09-15 23:00:00,Bob,2,7,1,0,670.0,335.0,Poor,Passives
TCKT651,2024-10-19,2024-09-15 01:00:00,2024-09-28 22:00:00,Eve,2,3,1,1,-815.0,-482.0,Poor,Detractors
TCKT652,2024-09-28,2024-09-07 12:00:00,2024-09-30 07:00:00,David,3,3,1,1,-492.0,55.0,Fair,Detractors
TCKT653,2024-10-02,2024-10-19 21:00:00,2024-10-24 07:00:00,Charlie,4,10,1,0,429.0,535.0,Good,Promoters
TCKT654,2024-09-27,2024-10-01 20:00:00,2024-09-02 17:00:00,Alice,2,3,1,1,116.0,-583.0,Poor,Detractors
TCKT655,2024-09-20,2024-10-07 04:00:00,2024-10-12 21:00:00,Charlie,2,6,1,0,412.0,549.0,Poor,Detractors
TCKT656,2024-09-24,2024-09-28 12:00:00,2024-09-14 21:00:00,Alice,4,6,0,1,108.0,-219.0,Good,Detractors
TCKT657,2024-09-12,2024-09-20 18:00:00,2024-09-20 21:00:00,Eve,5,3,0,1,210.0,213.0,Excellent,Detractors
TCKT658,2024-10-20,2024-10-19 19:00:00,2024-09-20 22:00:00,Charlie,4,3,1,0,-5.0,-698.0,Good,Detractors
TCKT659,2024-10-05,2024-10-02 09:00:00,2024-10-02 17:00:00,Eve,3,8,0,0,-63.0,-55.0,Fair,Passives
TCKT660,2024-10-30,2024-10-06 21:00:00,2024-10-26 23:00:00,Charlie,5,8,0,0,-555.0,-73.0,Excellent,Passives
TCKT661,2024-10-03,2024-10-04 04:00:00,2024-10-03 10:00:00,Charlie,1,7,1,1,28.0,10.0,Poor,Passives
TCKT662,2024-10-03,2024-09-02 15:00:00,2024-09-11 04:00:00,Bob,4,10,0,0,-729.0,-524.0,Good,Promoters
TCKT663,2024-10-21,2024-10-04 04:00:00,2024-09-09 22:00:00,Eve,3,4,1,0,-404.0,-986.0,Fair,Detractors
TCKT664,2024-10-13,2024-09-06 07:00:00,2024-10-23 20:00:00,Alice,5,4,0,1,-881.0,260.0,Excellent,Detractors
TCKT665,2024-10-07,2024-10-12 19:00:00,2024-10-03 18:00:00,Alice,4,3,0,1,139.0,-78.0,Good,Detractors
TCKT666,2024-09-12,2024-10-21 22:00:00,2024-09-15 18:00:00,Bob,2,5,0,1,958.0,90.0,Poor,Detractors
TCKT667,2024-09-03,2024-09-12 03:00:00,2024-09-29 14:00:00,Alice,4,3,0,0,219.0,638.0,Good,Detractors
TCKT668,2024-09-01,2024-10-15 18:00:00,2024-10-23 21:00:00,Bob,1,8,1,0,1074.0,1269.0,Poor,Passives
TCKT669,2024-10-03,2024-10-10 21:00:00,2024-09-25 15:00:00,Bob,4,7,0,0,189.0,-177.0,Good,Passives
TCKT670,2024-10-10,2024-09-15 01:00:00,2024-09-23 04:00:00,Eve,5,3,1,1,-599.0,-404.0,Excellent,Detractors
TCKT671,2024-09-10,2024-10-05 08:00:00,2024-09-14 23:00:00,Alice,5,9,0,0,608.0,119.0,Excellent,Promoters
TCKT672,2024-10-13,2024-10-06 16:00:00,2024-09-09 18:00:00,David,4,5,1,1,-152.0,-798.0,Good,Detractors
TCKT673,2024-10-14,2024-09-30 23:00:00,2024-09-13 23:00:00,David,5,9,0,1,-313.0,-721.0,Excellent,Promoters
TCKT674,2024-09-29,2024-10-12 12:00:00,2024-10-02 14:00:00,Bob,2,7,0,0,324.0,86.0,Poor,Passives
TCKT675,2024-09-13,2024-09-14 14:00:00,2024-10-05 18:00:00,Alice,4,7,1,1,38.0,546.0,Good,Passives
TCKT676,2024-09-12,2024-09-02 23:00:00,2024-10-27 02:00:00,Eve,2,6,1,1,-217.0,1082.0,Poor,Detractors
TCKT677,2024-10-01,2024-10-07 05:00:00,2024-09-12 09:00:00,Bob,2,2,0,0,149.0,-447.0,Poor,Detractors
TCKT678,2024-10-16,2024-10-08 13:00:00,2024-09-13 17:00:00,Eve,3,9,1,1,-179.0,-775.0,Fair,Promoters
TCKT679,2024-09-02,2024-10-11 22:00:00,2024-09-16 17:00:00,David,4,6,0,0,958.0,353.0,Good,Detractors
TCKT680,2024-10-21,2024-10-30 15:00:00,2024-10-29 18:00:00,Alice,5,8,1,1,231.0,210.0,Excellent,Passives
TCKT681,2024-10-20,2024-09-14 07:00:00,2024-10-03 22:00:00,Eve,2,1,0,0,-857.0,-386.0,Poor,Detractors
TCKT682,2024-10-05,2024-09-25 20:00:00,2024-10-09 17:00:00,David,3,5,0,0,-220.0,113.0,Fair,Detractors
TCKT683,2024-09-23,2024-09-02 07:00:00,2024-09-24 18:00:00,Alice,4,1,0,0,-497.0,42.0,Good,Detractors
TCKT684,2024-09-17,2024-09-06 17:00:00,2024-09-09 09:00:00,Charlie,4,10,1,0,-247.0,-183.0,Good,Promoters
TCKT685,2024-09-26,2024-10-29 02:00:00,2024-09-07 05:00:00,Bob,1,8,1,1,794.0,-451.0,Poor,Passives
TCKT686,2024-09-08,2024-10-05 05:00:00,2024-10-15 11:00:00,Bob,1,8,0,0,653.0,899.0,Poor,Passives
TCKT687,2024-09-29,2024-09-05 01:00:00,2024-10-28 01:00:00,David,2,1,0,1,-575.0,697.0,Poor,Detractors
TCKT688,2024-09-26,2024-10-10 12:00:00,2024-10-14 19:00:00,Bob,1,9,1,1,348.0,451.0,Poor,Promoters
TCKT689,2024-09-10,2024-10-26 04:00:00,2024-09-10 02:00:00,Bob,2,2,1,0,1108.0,2.0,Poor,Detractors
TCKT690,2024-09-26,2024-10-15 23:00:00,2024-10-15 04:00:00,Bob,5,9,0,1,479.0,460.0,Excellent,Promoters
TCKT691,2024-10-04,2024-10-17 11:00:00,2024-10-07 18:00:00,Eve,2,1,1,0,323.0,90.0,Poor,Detractors
TCKT692,2024-10-21,2024-09-10 03:00:00,2024-09-16 19:00:00,Eve,1,10,1,0,-981.0,-821.0,Poor,Promoters
TCKT693,2024-10-11,2024-10-24 14:00:00,2024-09-14 19:00:00,Alice,5,9,0,0,326.0,-629.0,Excellent,Promoters
TCKT694,2024-09-07,2024-09-16 10:00:00,2024-10-20 06:00:00,Charlie,1,4,0,1,226.0,1038.0,Poor,Detractors
TCKT695,2024-09-04,2024-09-29 10:00:00,2024-10-19 12:00:00,Charlie,2,9,1,0,610.0,1092.0,Poor,Promoters
TCKT696,2024-10-28,2024-09-12 09:00:00,2024-10-22 05:00:00,Bob,3,7,1,0,-1095.0,-139.0,Fair,Passives
TCKT697,2024-10-23,2024-09-01 05:00:00,2024-09-18 23:00:00,Charlie,4,6,0,0,-1243.0,-817.0,Good,Detractors
TCKT698,2024-10-20,2024-09-20 08:00:00,2024-09-27 01:00:00,Alice,1,5,1,1,-712.0,-551.0,Poor,Detractors
TCKT699,2024-10-15,2024-10-13 12:00:00,2024-09-28 23:00:00,Eve,2,9,0,0,-36.0,-385.0,Poor,Promoters
TCKT700,2024-09-11,2024-09-01 22:00:00,2024-09-11 15:00:00,Eve,5,2,0,1,-218.0,15.0,Excellent,Detractors
TCKT701,2024-09-29,2024-09-20 11:00:00,2024-09-24 21:00:00,David,1,2,1,1,-205.0,-99.0,Poor,Detractors
TCKT702,2024-10-26,2024-10-07 15:00:00,2024-09-22 11:00:00,David,1,9,0,1,-441.0,-805.0,Poor,Promoters
TCKT703,2024-10-06,2024-10-07 12:00:00,2024-09-14 05:00:00,Charlie,4,3,0,1,36.0,-523.0,Good,Detractors
TCKT704,2024-09-25,2024-10-07 17:00:00,2024-10-04 12:00:00,Eve,2,8,0,1,305.0,228.0,Poor,Passives
TCKT705,2024-09-21,2024-10-19 12:00:00,2024-09-12 17:00:00,Bob,3,9,1,0,684.0,-199.0,Fair,Promoters
TCKT706,2024-10-27,2024-10-26 15:00:00,2024-09-05 15:00:00,Alice,5,8,0,0,-9.0,-1233.0,Excellent,Passives
TCKT707,2024-10-06,2024-09-15 06:00:00,2024-09-26 09:00:00,David,2,4,1,0,-498.0,-231.0,Poor,Detractors
TCKT708,2024-09-10,2024-10-14 20:00:00,2024-09-22 20:00:00,Bob,5,1,0,0,836.0,308.0,Excellent,Detractors
TCKT709,2024-10-07,2024-10-20 14:00:00,2024-09-20 19:00:00,Eve,1,4,1,1,326.0,-389.0,Poor,Detractors
TCKT710,2024-09-09,2024-09-02 09:00:00,2024-09-13 05:00:00,Alice,4,9,0,1,-159.0,101.0,Good,Promoters
TCKT711,2024-09-24,2024-10-07 20:00:00,2024-10-13 17:00:00,Charlie,4,2,0,1,332.0,473.0,Good,Detractors
TCKT712,2024-10-05,2024-09-26 01:00:00,2024-10-08 22:00:00,Charlie,3,3,0,1,-215.0,94.0,Fair,Detractors
TCKT713,2024-10-19,2024-10-25 03:00:00,2024-10-19 07:00:00,Charlie,4,10,1,0,147.0,7.0,Good,Promoters
TCKT714,2024-10-05,2024-09-06 05:00:00,2024-09-29 09:00:00,Alice,1,8,0,1,-691.0,-135.0,Poor,Passives
TCKT715,2024-10-18,2024-10-23 05:00:00,2024-10-06 15:00:00,Eve,3,6,1,0,125.0,-273.0,Fair,Detractors
TCKT716,2024-10-06,2024-10-03 17:00:00,2024-10-19 18:00:00,Charlie,2,8,1,1,-55.0,330.0,Poor,Passives
TCKT717,2024-09-18,2024-10-21 14:00:00,2024-09-15 03:00:00,Charlie,4,7,0,1,806.0,-69.0,Good,Passives
TCKT718,2024-10-19,2024-09-12 10:00:00,2024-10-15 09:00:00,Charlie,3,5,0,1,-878.0,-87.0,Fair,Detractors
TCKT719,2024-10-09,2024-09-20 21:00:00,2024-09-08 09:00:00,Eve,1,9,0,0,-435.0,-735.0,Poor,Promoters
TCKT720,2024-10-02,2024-10-20 11:00:00,2024-09-14 18:00:00,Alice,5,4,0,1,443.0,-414.0,Excellent,Detractors
TCKT721,2024-09-24,2024-10-04 18:00:00,2024-10-08 13:00:00,Alice,5,6,1,1,258.0,349.0,Excellent,Detractors
TCKT722,2024-09-23,2024-09-29 07:00:00,2024-10-07 02:00:00,Bob,1,2,1,0,151.0,338.0,Poor,Detractors
TCKT723,2024-10-02,2024-10-01 15:00:00,2024-09-17 09:00:00,Charlie,1,2,0,0,-9.0,-351.0,Poor,Detractors
TCKT724,2024-10-07,2024-10-13 18:00:00,2024-09-10 06:00:00,David,5,2,1,0,162.0,-642.0,Excellent,Detractors
TCKT725,2024-09-12,2024-09-23 12:00:00,2024-09-12 22:00:00,Alice,3,10,1,1,276.0,22.0,Fair,Promoters
TCKT726,2024-10-19,2024-10-08 20:00:00,2024-10-27 22:00:00,Alice,5,7,1,1,-244.0,214.0,Excellent,Passives
TCKT727,2024-10-25,2024-09-23 13:00:00,2024-10-04 04:00:00,Alice,1,2,0,0,-755.0,-500.0,Poor,Detractors
TCKT728,2024-09-13,2024-10-22 16:00:00,2024-10-16 23:00:00,Bob,4,2,0,1,952.0,815.0,Good,Detractors
TCKT729,2024-09-23,2024-10-20 10:00:00,2024-10-16 13:00:00,Charlie,2,9,1,0,658.0,565.0,Poor,Promoters
TCKT730,2024-09-25,2024-10-30 23:00:00,2024-10-05 09:00:00,Charlie,4,7,1,1,863.0,249.0,Good,Passives
TCKT731,2024-10-05,2024-09-08 18:00:00,2024-09-25 08:00:00,Bob,4,3,1,1,-630.0,-232.0,Good,Detractors
TCKT732,2024-10-11,2024-09-21 01:00:00,2024-09-08 04:00:00,Charlie,1,3,0,1,-479.0,-788.0,Poor,Detractors
TCKT733,2024-09-30,2024-10-25 08:00:00,2024-09-19 03:00:00,Charlie,5,7,0,1,608.0,-261.0,Excellent,Passives
TCKT734,2024-09-17,2024-09-29 06:00:00,2024-09-29 06:00:00,David,3,5,1,0,294.0,294.0,Fair,Detractors
TCKT735,2024-10-19,2024-09-05 15:00:00,2024-10-15 12:00:00,Alice,4,10,0,1,-1041.0,-84.0,Good,Promoters
TCKT736,2024-09-20,2024-09-22 15:00:00,2024-09-22 08:00:00,Eve,5,6,0,0,63.0,56.0,Excellent,Detractors
TCKT737,2024-10-18,2024-10-04 01:00:00,2024-10-25 22:00:00,Bob,3,8,0,0,-335.0,190.0,Fair,Passives
TCKT738,2024-09-25,2024-10-25 23:00:00,2024-09-02 04:00:00,Eve,4,9,0,0,743.0,-548.0,Good,Promoters
TCKT739,2024-09-22,2024-09-26 11:00:00,2024-09-22 11:00:00,Charlie,3,1,0,1,107.0,11.0,Fair,Detractors
TCKT740,2024-09-13,2024-09-10 18:00:00,2024-10-06 13:00:00,Eve,5,3,0,1,-54.0,565.0,Excellent,Detractors
TCKT741,2024-10-29,2024-09-18 17:00:00,2024-10-28 17:00:00,Alice,2,7,1,0,-967.0,-7.0,Poor,Passives
TCKT742,2024-09-19,2024-09-26 08:00:00,2024-10-25 22:00:00,Eve,5,6,1,0,176.0,886.0,Excellent,Detractors
TCKT743,2024-10-19,2024-10-17 08:00:00,2024-09-11 21:00:00,Charlie,1,7,0,1,-40.0,-891.0,Poor,Passives
TCKT744,2024-10-06,2024-10-19 12:00:00,2024-10-15 15:00:00,David,3,8,1,1,324.0,231.0,Fair,Passives
TCKT745,2024-09-12,2024-09-27 08:00:00,2024-10-24 10:00:00,Eve,2,6,1,0,368.0,1018.0,Poor,Detractors
TCKT746,2024-10-11,2024-09-25 14:00:00,2024-10-17 13:00:00,Bob,3,3,1,1,-370.0,157.0,Fair,Detractors
TCKT747,2024-09-19,2024-09-04 01:00:00,2024-10-08 06:00:00,David,3,2,0,1,-359.0,462.0,Fair,Detractors
TCKT748,2024-09-12,2024-09-01 19:00:00,2024-09-25 02:00:00,David,4,7,1,0,-245.0,314.0,Good,Passives
TCKT749,2024-09-09,2024-10-01 16:00:00,2024-09-23 17:00:00,Bob,1,1,1,1,544.0,353.0,Poor,Detractors
TCKT750,2024-09-07,2024-09-14 21:00:00,2024-10-07 14:00:00,David,3,3,0,1,189.0,734.0,Fair,Detractors
TCKT751,2024-09-28,2024-10-18 05:00:00,2024-09-11 03:00:00,Eve,5,4,0,1,485.0,-405.0,Excellent,Detractors
TCKT752,2024-09-14,2024-10-11 02:00:00,2024-09-26 03:00:00,David,5,1,0,0,650.0,291.0,Excellent,Detractors
TCKT753,2024-10-01,2024-10-20 06:00:00,2024-10-18 06:00:00,David,4,5,1,1,462.0,414.0,Good,Detractors
TCKT754,2024-10-22,2024-09-09 01:00:00,2024-09-18 12:00:00,Eve,1,10,0,1,-1031.0,-804.0,Poor,Promoters
TCKT755,2024-09-19,2024-10-11 16:00:00,2024-10-25 20:00:00,David,1,3,0,1,544.0,884.0,Poor,Detractors
TCKT756,2024-10-28,2024-09-13 09:00:00,2024-09-25 11:00:00,David,5,2,0,0,-1071.0,-781.0,Excellent,Detractors
TCKT757,2024-10-17,2024-10-23 13:00:00,2024-09-26 04:00:00,Charlie,2,3,1,1,157.0,-500.0,Poor,Detractors
TCKT758,2024-09-16,2024-10-01 09:00:00,2024-10-29 06:00:00,Bob,4,8,0,0,369.0,1038.0,Good,Passives
TCKT759,2024-10-23,2024-09-11 04:00:00,2024-09-02 20:00:00,Eve,4,6,0,0,-1004.0,-1204.0,Good,Detractors
TCKT760,2024-09-05,2024-10-04 06:00:00,2024-10-26 16:00:00,Eve,5,7,0,0,702.0,1240.0,Excellent,Passives
TCKT761,2024-10-05,2024-10-16 04:00:00,2024-10-18 17:00:00,Eve,5,6,1,1,268.0,329.0,Excellent,Detractors
TCKT762,2024-09-12,2024-10-08 19:00:00,2024-10-11 12:00:00,Alice,2,6,1,1,643.0,708.0,Poor,Detractors
TCKT763,2024-09-25,2024-09-06 02:00:00,2024-09-28 22:00:00,Alice,2,3,0,1,-454.0,94.0,Poor,Detractors
TCKT764,2024-10-22,2024-09-18 13:00:00,2024-10-24 10:00:00,Charlie,1,8,1,0,-803.0,58.0,Poor,Passives
TCKT765,2024-10-29,2024-10-11 23:00:00,2024-10-30 15:00:00,Alice,4,7,0,1,-409.0,39.0,Good,Passives
TCKT766,2024-09-21,2024-09-19 13:00:00,2024-10-01 09:00:00,Charlie,4,7,1,1,-35.0,249.0,Good,Passives
TCKT767,2024-10-06,2024-09-11 01:00:00,2024-10-05 05:00:00,Charlie,5,6,0,0,-599.0,-19.0,Excellent,Detractors
TCKT768,2024-10-23,2024-09-24 22:00:00,2024-09-07 07:00:00,Bob,1,5,1,1,-674.0,-1097.0,Poor,Detractors
TCKT769,2024-09-23,2024-09-07 21:00:00,2024-10-03 21:00:00,Alice,4,10,0,1,-363.0,261.0,Good,Promoters
TCKT770,2024-09-16,2024-09-15 01:00:00,2024-09-26 01:00:00,Charlie,1,8,1,1,-23.0,241.0,Poor,Passives
TCKT771,2024-10-27,2024-09-12 07:00:00,2024-10-26 07:00:00,Bob,1,5,0,0,-1073.0,-17.0,Poor,Detractors
TCKT772,2024-10-09,2024-09-15 21:00:00,2024-10-23 12:00:00,Eve,5,9,1,0,-555.0,348.0,Excellent,Promoters
TCKT773,2024-10-15,2024-09-19 01:00:00,2024-09-17 16:00:00,Alice,1,9,0,0,-623.0,-656.0,Poor,Promoters
TCKT774,2024-10-23,2024-10-19 17:00:00,2024-10-14 21:00:00,David,2,1,1,1,-79.0,-195.0,Poor,Detractors
TCKT775,2024-10-12,2024-10-05 12:00:00,2024-10-07 13:00:00,Eve,2,6,1,0,-156.0,-107.0,Poor,Detractors
TCKT776,2024-10-28,2024-10-08 11:00:00,2024-09-08 04:00:00,Alice,3,7,1,1,-469.0,-1196.0,Fair,Passives
TCKT777,2024-10-09,2024-10-05 08:00:00,2024-10-18 19:00:00,David,5,3,1,0,-88.0,235.0,Excellent,Detractors
TCKT778,2024-09-14,2024-10-16 14:00:00,2024-09-10 11:00:00,David,3,7,1,1,782.0,-85.0,Fair,Passives
TCKT779,2024-10-01,2024-09-10 02:00:00,2024-09-09 01:00:00,Alice,2,7,1,0,-502.0,-527.0,Poor,Passives
TCKT780,2024-10-28,2024-10-16 09:00:00,2024-09-24 08:00:00,Bob,3,2,1,1,-279.0,-808.0,Fair,Detractors
TCKT781,2024-09-05,2024-09-03 21:00:00,2024-10-16 22:00:00,Eve,5,7,1,1,-27.0,1006.0,Excellent,Passives
TCKT782,2024-10-05,2024-09-26 08:00:00,2024-10-30 04:00:00,David,5,1,0,1,-208.0,604.0,Excellent,Detractors
TCKT783,2024-09-23,2024-10-18 02:00:00,2024-10-11 03:00:00,Charlie,1,5,0,1,602.0,435.0,Poor,Detractors
TCKT784,2024-09-29,2024-09-06 21:00:00,2024-09-30 09:00:00,Bob,4,9,0,1,-531.0,33.0,Good,Promoters
TCKT785,2024-10-13,2024-09-29 12:00:00,2024-09-30 02:00:00,Charlie,1,7,1,0,-324.0,-310.0,Poor,Passives
TCKT786,2024-09-11,2024-09-05 02:00:00,2024-10-05 13:00:00,Charlie,5,7,1,1,-142.0,589.0,Excellent,Passives
TCKT787,2024-09-18,2024-10-18 05:00:00,2024-09-16 23:00:00,Eve,2,2,0,1,725.0,-25.0,Poor,Detractors
TCKT788,2024-10-17,2024-09-15 12:00:00,2024-10-15 04:00:00,Bob,2,8,1,0,-756.0,-44.0,Poor,Passives
TCKT789,2024-09-12,2024-10-06 15:00:00,2024-09-27 08:00:00,Eve,1,3,0,0,591.0,368.0,Poor,Detractors
TCKT790,2024-09-09,2024-10-13 16:00:00,2024-09-10 23:00:00,Alice,5,8,1,1,832.0,47.0,Excellent,Passives
TCKT791,2024-09-10,2024-09-23 06:00:00,2024-09-06 20:00:00,Alice,2,3,1,1,318.0,-76.0,Poor,Detractors
TCKT792,2024-10-28,2024-10-16 18:00:00,2024-10-21 11:00:00,Charlie,5,10,0,1,-270.0,-157.0,Excellent,Promoters
TCKT793,2024-10-14,2024-10-14 11:00:00,2024-09-16 22:00:00,Bob,2,7,0,1,11.0,-650.0,Poor,Passives
TCKT794,2024-09-17,2024-10-15 21:00:00,2024-10-12 17:00:00,Charlie,5,2,0,0,693.0,617.0,Excellent,Detractors
TCKT795,2024-10-08,2024-09-23 11:00:00,2024-10-30 12:00:00,Bob,3,4,1,0,-349.0,540.0,Fair,Detractors
TCKT796,2024-09-07,2024-10-25 16:00:00,2024-09-08 10:00:00,Charlie,5,6,0,0,1168.0,34.0,Excellent,Detractors
TCKT797,2024-10-16,2024-10-17 21:00:00,2024-10-28 10:00:00,Charlie,5,9,1,0,45.0,298.0,Excellent,Promoters
TCKT798,2024-09-13,2024-10-30 15:00:00,2024-10-30 13:00:00,Charlie,1,5,0,1,1143.0,1141.0,Poor,Detractors
TCKT799,2024-10-10,2024-09-25 04:00:00,2024-09-20 11:00:00,Eve,3,9,1,0,-356.0,-469.0,Fair,Promoters
TCKT800,2024-10-12,2024-09-11 19:00:00,2024-09-14 21:00:00,Bob,4,5,1,0,-725.0,-651.0,Good,Detractors
TCKT801,2024-09-09,2024-09-15 04:00:00,2024-09-09 08:00:00,Alice,1,10,1,1,148.0,8.0,Poor,Promoters
TCKT802,2024-10-20,2024-09-21 13:00:00,2024-09-05 15:00:00,Alice,4,8,1,1,-683.0,-1065.0,Good,Passives
TCKT803,2024-09-27,2024-09-22 19:00:00,2024-10-02 11:00:00,Eve,2,1,0,1,-101.0,131.0,Poor,Detractors
TCKT804,2024-10-28,2024-10-04 14:00:00,2024-10-14 01:00:00,Eve,4,7,1,0,-562.0,-335.0,Good,Passives
TCKT805,2024-09-02,2024-09-04 16:00:00,2024-10-20 15:00:00,Bob,5,4,1,1,64.0,1167.0,Excellent,Detractors
TCKT806,2024-09-05,2024-10-23 20:00:00,2024-10-23 06:00:00,Eve,4,5,1,1,1172.0,1158.0,Good,Detractors
